Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","1992","1992","g/capita/day","23.13","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","1993","1993","g/capita/day","24.34","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","1994","1994","g/capita/day","28.76","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","1995","1995","g/capita/day","26.02","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","1996","1996","g/capita/day","29.03","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","1997","1997","g/capita/day","28.38","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","1998","1998","g/capita/day","29.71","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","1999","1999","g/capita/day","32.5","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","2000","2000","g/capita/day","30.83","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","2001","2001","g/capita/day","29.6","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","2002","2002","g/capita/day","25.03","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","2003","2003","g/capita/day","28.08","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","2004","2004","g/capita/day","30.9","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","2005","2005","g/capita/day","32.38","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","2006","2006","g/capita/day","32.06","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","2007","2007","g/capita/day","34.2","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","2008","2008","g/capita/day","32.37","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","2009","2009","g/capita/day","35.27","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","2010","2010","g/capita/day","36.36","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","2011","2011","g/capita/day","36.13","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","2012","2012","g/capita/day","33.38","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2514","Maize and products","2013","2013","g/capita/day","34.37","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","1990","1990","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","1991","1991","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","1992","1992","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","1993","1993","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","1994","1994","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","1995","1995","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","1996","1996","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","1997","1997","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","1998","1998","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","1999","1999","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","2000","2000","g/capita/day","0.01","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","2001","2001","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","2002","2002","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","2003","2003","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","2004","2004","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","2005","2005","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","2006","2006","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","2007","2007","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","2008","2008","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","2009","2009","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","2010","2010","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","2011","2011","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","2012","2012","g/capita/day","2.78","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2582","Maize Germ Oil","2013","2013","g/capita/day","4.32","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","1990","1990","g/capita/day","0.49","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","1991","1991","g/capita/day","1.24","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","1992","1992","g/capita/day","1.24","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","1993","1993","g/capita/day","0.63","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","1994","1994","g/capita/day","0.53","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","1995","1995","g/capita/day","0.59","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","1996","1996","g/capita/day","0.88","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","1997","1997","g/capita/day","0.87","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","1998","1998","g/capita/day","0.62","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","1999","1999","g/capita/day","1.16","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","2000","2000","g/capita/day","0.45","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","2001","2001","g/capita/day","1.53","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","2002","2002","g/capita/day","3.38","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","2003","2003","g/capita/day","3.05","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","2004","2004","g/capita/day","3.73","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","2005","2005","g/capita/day","2.79","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","2006","2006","g/capita/day","1.73","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","2007","2007","g/capita/day","3.6","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","2008","2008","g/capita/day","5.32","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","2009","2009","g/capita/day","8.97","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","2010","2010","g/capita/day","2.68","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","2011","2011","g/capita/day","2.36","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","2012","2012","g/capita/day","3.24","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2551","Nuts and products","2013","2013","g/capita/day","4.24","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","1990","1990","g/capita/day","0.37","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","1991","1991","g/capita/day","0.24","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","1992","1992","g/capita/day","0.31","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","1993","1993","g/capita/day","0.45","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","1994","1994","g/capita/day","0.91","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","1995","1995","g/capita/day","0.92","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","1996","1996","g/capita/day","0.88","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","1997","1997","g/capita/day","0.85","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","1998","1998","g/capita/day","0.6","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","1999","1999","g/capita/day","0.83","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","2000","2000","g/capita/day","0.92","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","2001","2001","g/capita/day","0.83","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","2002","2002","g/capita/day","0.67","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","2003","2003","g/capita/day","3.14","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","2004","2004","g/capita/day","1.24","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","2005","2005","g/capita/day","1.26","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","2006","2006","g/capita/day","1.6","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","2007","2007","g/capita/day","2.15","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","2008","2008","g/capita/day","1.65","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","2009","2009","g/capita/day","1.51","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","2010","2010","g/capita/day","1.94","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","2011","2011","g/capita/day","1.72","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","2012","2012","g/capita/day","2","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2516","Oats","2013","2013","g/capita/day","1.61","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","1990","1990","g/capita/day","1.24","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","1991","1991","g/capita/day","1.65","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","1992","1992","g/capita/day","1.31","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","1993","1993","g/capita/day","0.61","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","1994","1994","g/capita/day","0.32","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","1995","1995","g/capita/day","0.97","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","1996","1996","g/capita/day","1.99","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","1997","1997","g/capita/day","1.43","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","1998","1998","g/capita/day","0.08","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","1999","1999","g/capita/day","0.07","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","2000","2000","g/capita/day","0.05","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","2001","2001","g/capita/day","0.01","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","2002","2002","g/capita/day","0.1","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","2003","2003","g/capita/day","1.02","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","2004","2004","g/capita/day","1.17","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","2005","2005","g/capita/day","0.49","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","2006","2006","g/capita/day","0.9","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","2007","2007","g/capita/day","2.09","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","2008","2008","g/capita/day","2.14","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","2009","2009","g/capita/day","0.01","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","2010","2010","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","2011","2011","g/capita/day","0.25","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","2012","2012","g/capita/day","2.87","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2586","Oilcrops Oil, Other","2013","2013","g/capita/day","3.07","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","1990","1990","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","1991","1991","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","1992","1992","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","1993","1993","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","1994","1994","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","1995","1995","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","1996","1996","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","1997","1997","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","1998","1998","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","1999","1999","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","2000","2000","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","2001","2001","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","2002","2002","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","2003","2003","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","2004","2004","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","2005","2005","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","2006","2006","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","2007","2007","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","2008","2008","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","2009","2009","g/capita/day","0","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","2010","2010","g/capita/day","0.01","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","2011","2011","g/capita/day","0.03","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","2012","2012","g/capita/day","0.02","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2570","Oilcrops, Other","2013","2013","g/capita/day","0.13","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","1990","1990","g/capita/day","0.16","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","1991","1991","g/capita/day","0.25","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","1992","1992","g/capita/day","0.2","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","1993","1993","g/capita/day","0.25","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","1994","1994","g/capita/day","0.24","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","1995","1995","g/capita/day","0.18","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","1996","1996","g/capita/day","0.19","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","1997","1997","g/capita/day","0.24","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","1998","1998","g/capita/day","0.27","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","1999","1999","g/capita/day","0.25","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","2000","2000","g/capita/day","0.45","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","2001","2001","g/capita/day","1.04","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","2002","2002","g/capita/day","0.52","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","2003","2003","g/capita/day","0.42","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","2004","2004","g/capita/day","0.5","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","2005","2005","g/capita/day","0.66","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","2006","2006","g/capita/day","0.59","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","2007","2007","g/capita/day","0.85","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","2008","2008","g/capita/day","0.64","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","2009","2009","g/capita/day","0.56","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","2010","2010","g/capita/day","0.93","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","221","Oman","646","Food supply quantity (g/capita/day)","2580","Olive Oil","2011","2011","g/capita/day","0.74","Fc","Calculated data"
